1.428055263157895024e+04
9.526315789473686735e+00
2.576315789473684248e+01
3.613157894736842479e+01
4.578947368421052744e+01
5.434210526315789735e+01
6.107894736842105488e+01
6.960526315789473983e+01
8.228947368421054875e+01
9.365789473684212396e+01
1.042368421052631646e+02
1.163421052631579045e+02
1.270263157894737134e+02
1.422631578947368496e+02
1.529736842105263008e+02
1.658421052631578902e+02
1.819736842105263577e+02
1.949210526315789878e+02
2.073947368421052602e+02
2.226315789473684390e+02
2.336315789473684390e+02
2.483157894736842195e+02
2.562631578947369348e+02
2.703684210526315610e+02
2.776842105263158373e+02
2.882631578947369348e+02
2.936842105263157237e+02
3.031315789473683822e+02
3.095526315789472847e+02
3.226315789473684390e+02
3.314473684210527153e+02
3.431315789473683822e+02
3.505789473684210407e+02
3.593684210526315610e+02
3.696842105263157237e+02
3.823947368421053739e+02
3.947368421052632357e+02
4.004473684210526585e+02
4.085000000000001137e+02
4.190263157894737560e+02
4.281315789473684958e+02
4.341842105263158373e+02
4.476052631578948535e+02
4.529736842105263008e+02
4.619736842105263577e+02
4.645526315789474552e+02
4.780526315789474552e+02
4.852368421052631220e+02
4.946315789473684390e+02
5.069210526315790162e+02
5.193947368421053170e+02
5.338684210526317884e+02
5.490789473684210407e+02
5.586842105263157237e+02
5.719473684210527153e+02
5.766842105263158373e+02
5.866842105263157237e+02
5.952631578947369917e+02
6.029736842105262440e+02
6.121578947368421950e+02
6.201578947368421950e+02
6.323421052631578050e+02
6.367368421052631220e+02
6.500263157894737560e+02
6.600526315789473983e+02
6.715000000000000000e+02
6.791578947368421950e+02
6.825789473684210407e+02
6.899210526315789593e+02
6.917368421052631220e+02
6.953947368421052033e+02
7.022894736842106340e+02
6.994210526315790730e+02
7.072368421052632357e+02
7.097105263157894797e+02
7.136052631578947967e+02
7.184473684210527153e+02
7.275526315789473983e+02
7.378947368421053170e+02
7.420263157894738697e+02
7.470000000000002274e+02
7.539210526315789593e+02
7.530263157894737560e+02
7.633421052631578050e+02
7.632631578947369917e+02
7.688421052631580324e+02
7.684210526315791867e+02
7.749473684210527153e+02
7.754473684210526017e+02
7.801842105263158373e+02
7.863684210526319021e+02
7.917894736842105203e+02
7.980789473684211544e+02
8.055526315789475120e+02
8.086052631578949104e+02
8.098947368421052033e+02
8.126315789473683253e+02
8.138947368421054307e+02
8.169210526315789593e+02
8.169736842105264714e+02
7.629414682539681962e+02
6.950372881274871588e+02
6.647009925733061664e+02
6.479411357766824722e+02
5.944326176498875611e+02
5.914129311586150379e+02
5.559322481471120909e+02
5.027486495647196989e+02
4.170697467597593686e+02
