1.580000000000000000e+02;2.000000000000000000e+02;1.511720873706518660e+02;1.000000000000000000e+00
2.250000000000000000e+02;2.970000000000000000e+02;2.176809592040608266e+02;1.000000000000000000e+00
3.770000000000000000e+02;3.790000000000000000e+02;1.952895286491316256e+02;1.000000000000000000e+00
5.260000000000000000e+02;2.820000000000000000e+02;1.600124995117568858e+02;1.000000000000000000e+00
3.700000000000000000e+02;2.350000000000000000e+02;9.192388155425118157e+01;2.000000000000000000e+00
