9.675000000000000000e+02;1.285714285714285779e+03;2.268942484947558000e+02;1.000000000000000000e+00
1.440000000000000000e+03;1.530075187969924855e+03;2.234860174597059768e+02;1.000000000000000000e+00
2.028750000000000000e+03;8.345864661654135261e+02;1.816617736344110483e+02;1.000000000000000000e+00
1.380000000000000000e+03;9.436090225563909826e+02;2.094803093371785110e+02;2.000000000000000000e+00
1.665000000000000000e+03;1.135338345864661733e+03;1.543243337908834008e+02;3.000000000000000000e+00
2.235000000000000000e+03;1.075187969924812023e+03;2.640378760708395021e+02;0.000000000000000000e+00
