4.560000000000000000e+02;9.360000000000000000e+02
1.506000000000000000e+03;2.400000000000000000e+02
2.478000000000000000e+03;9.540000000000000000e+02
8.700000000000000000e+02;1.597000000000000000e+03
2.004000000000000000e+03;1.471000000000000000e+03
8.820000000000000000e+02;4.860000000000000000e+02
